MAK	HER	WHK	BLF	WPF	SUF	WIF	WTF	FOU	HAL	PLA	FLA	BFT	TUN	BIL	MPF	BUT	BPF	ANC	GOO	MEN	FDE	COD	SHK	OHK	POL	RHK	BSB	SCU	TYL	RED	OPT	SAL	DRM	STB	TAU	WOL	SDF	FDF	HAD	YTF	DOG	SMO	SSH	DSH	BLS	POR	PSH	WSK	LSK	SK	SB	PIN	REP	RWH	BWH	SWH	TWH	INV	LSQ	ISQ	SCA	QHG	CLA	BFF	BG	LOB	RCB	BMS	NSH	OSH	ZL	BD	MA	MB	SG	BC	ZG	PL	DF	PS	ZM	ZS	PB	BB	BO	DL	DR	DC	DLsed	DRsed	DCsed
0.045	0.105	0	0	0.045	0.0393	0.15	0.0393	0.0393	0.0393	0.0393	0.0393	0	0	0	0.03	0	0	0	0	0.04	0.075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0.18	0	0	0	0.045	0.15	0.1	0.1	0.1	0.045	0.03	0.045	0.06	0	0	0	0.1	0.105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY2HAD2	xx																																																																																										
0.045	0.105	0	0	0.045	0.0393	0.15	0.0393	0.0393	0.0393	0.0393	0.0393	0	0	0	0.03	0	0	0	0	0.06	0.075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0.18	0	0	0	0.045	0.15	0	0	0	0.045	0.03	0.045	0.06	0	0	0	0.05	0.105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY1YTF1	xx																																																																																										
0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0.2	0.008	0.008	0.008	0.008	0.008	0.008	0.008	0.008	0	0.008	0.008	0.008	0.008	0.008	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.04	0.1185674	0.08	0.08	0.1	0.07	0.3	0.1	0	0	0	0.05	0.2	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0
pPREY1YTF2	xx																																																																																										
0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0.12	0.12	0.12	0.12	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.04	0.1185674	0.08	0.08	0.1	0.07	0.3	0.1	0	0	0	0.05	0.2	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0
pPREY2YTF1	xx																																																																																										
0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0.0875	0.008	0.008	0.008	0.008	0.008	0.008	0.008	0.008	0	0.008	0.008	0.008	0.008	0.008	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.04	0.1185674	0.1	0.1	0.1	0.07	0.3	0.1	0	0	0	0.1	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY2YTF2	xx																																																																																										
0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0.01	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.04	0.1185674	0.1	0.1	0.1	0.07	0.3	0.1	0	0	0	0.05	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY1DOG1	xx																																																																																										
0.23	0.0375	0.0375	0.04	0.0375	0.2625	0.0375	0.03	0.0375	0.075	0.0375	0.075	0	0	0	0.1	0.075	0.15	0.2625	0.075	0.0375	0.075	0.075	0.1275	0.08	0.2625	0.08	0.15	0.1125	0.08	0.15	0.08	0.08	0.1125	0.1875	0.08	0.225	0.1125	0.225	0.03	0.075	0.225	0	0	0	0	0	0	0.03	0.225	0.15	0	0	0	0	0	0	0	0.03	0.075	0.0375	0.03	0.1125	0.3	0.03375	0.03375	0.2419837	0.4299707	0.4299707	0.1875	0.0375	0.0375	0.075	0	0	0	0.05	0.0375	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.1
pPREY1DOG2	xx																																																																																										
0.08	0.0375	0.0375	0.04	0.0375	0.2625	0.0375	0.03	0.0375	0.075	0.0375	0.075	0	0	0	0.1	0.075	0.15	0.2625	0.075	0.0375	0.075	0.075	0.15	0.08	0.2625	0.08	0.15	0.1125	0.08	0.15	0.08	0.08	0.1125	0.1875	0.08	0.225	0.1125	0.225	0.03	0.075	0.225	0	0	0	0	0	0	0.03	0.225	0.15	0	0	0	0	0	0	0	0.03	0.075	0.0375	0.03	0.1125	0.3	0.03375	0.03375	0.225	0.4299707	0.4299707	0.1875	0.0375	0.0375	0.075	0	0	0	0.05	0.0375	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.1
pPREY2DOG1	xx																																																																																										
0.0375	0.0375	0.0375	0.0375	0.0375	0.2625	0.0375	0.03	0.0375	0.075	0.0375	0.075	0	0	0	0.15	0.075	0.05	0.05	0.075	0.0375	0.035	0.075	0.2075	0.03	0.2625	0.075	0.15	0.1125	0.03	0.15	0.0375	0.075	0.1125	0.1875	0.03	0.225	0.1125	0.225	0.2	0.41	0.225	0	0	0	0	0	0	0.03	0.225	0.15	0	0	0	0	0	0	0	0.03	0.075	0.0375	0.03	0.1125	0.3	0.03375	0.03375	0.2419837	0.3499512	0.3499512	0.1875	0.0375	0.0375	0.075	0	0	0	0.1	0.0375	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.1
pPREY2DOG2	xx																																																																																										
0.0375	0.0375	0.0375	0.0375	0.0375	0.2625	0.0375	0.03	0.0375	0.075	0.0375	0.075	0	0	0	0.15	0.075	0.05	0.05	0.075	0.0375	0.035	0.075	0.2075	0.03	0.2625	0.075	0.15	0.1125	0.03	0.15	0.0375	0.075	0.1125	0.1875	0.03	0.225	0.1125	0.225	0.4	0.41	0.225	0	0	0	0	0	0	0.03	0.225	0.15	0	0	0	0	0	0	0	0.03	0.075	0.0375	0.03	0.1125	0.3	0.03375	0.03375	0.225	0.3499512	0.3499512	0.1875	0.0375	0.0375	0.075	0	0	0	0.05	0.0375	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.2
pPREY1SMO1	xx																																																																																										
0.09	0.14	0.007	0.31	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0	0	0	0.07	0.3375	0.25	0.25	0.045	0.55	0.55	0.045	0.335	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.15	0.09	0.045	0.225	0.225	0.2	0	0	0	0.03375	0.03	0.03	0	0	0	0	0	0	0	0.235	0.1	0.1	0.03375	0.01	0.07875	0.09	0.07	0.3	0.5	0.5	0.05625	0.03375	0.05	0.0225	0	0	0	0.05	0.07875	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.1
pPREY1SMO2	xx																																																																																										
0.09	0.12	0.01	0.27	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0	0	0	0.1	0.3375	0.25	0.25	0.12	0.55	0.55	0.045	0.335	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.15	0.08	0.045	0.225	0.225	0.21	0	0	0	0.03375	0.03	0.03	0	0	0	0	0	0	0	0.235	0.07	0.07	0.03375	0.01	0.07875	0.09	0.07	0.3	0.45	0.45	0.05625	0.03375	0.05	0.0225	0	0	0	0.05	0.07875	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY2SMO1	xx																																																																																										
0.1	0.07	0.005	0.15	0.081	0.081	0.081	0.081	0.081	0.081	0.081	0.081	0	0	0	0.5	0.3375	0.3	0.3	0.075	0.45	0.45	0.045	0.4175	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.17	0.45	0.045	0.25	0.25	0.25	0	0	0	0.03375	0.03	0.03	0	0	1.13E-05	0	0	0	0	0.225	0.05	0.05	0.03375	0.01	0.07875	0.09	0.07	0.35	0.4	0.4	0.05625	0.03375	0.05	0.0225	0	0	0	0.1	0.07875	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.1
pPREY2SMO2	xx																																																																																										
0.1	0.055	0.005	0.15	0.081	0.081	0.081	0.081	0.081	0.081	0.081	0.081	0	0	0	0.5	0.35	0.35	0.35	0.075	0.35	0.35	0.045	0.4175	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.45	0.045	0.275	0.275	0.275	0	0	0	0.03375	0.03	0.03	0	0	0	0	0	0	0	0.225	0.05	0.05	0.03375	0.01	0.07875	0.09	0.07	0.35	0.4	0.4	0.05625	0.03375	0.05	0.0225	0	0	0	0.05	0.07875	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.1
pPREY1SSH1	xx																																																																																										
0.09	0.14	0.09	0.31	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0	0	0	0.07	0.3375	0.25	0.25	0.03	0.55	0.55	0	0.335	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.15	0.09	0.025	0.225	0.225	0.2	0	0	0	0.03375	0.03	0.03	0	0	1.13E-05	0	0	0	0	0.235	0.1	0.1	0.01125	0.01	0.0225	0.01	0.07	0.3	0.5	0.5	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.1
pPREY1SSH2	xx																																																																																										
0.09	0.12	0.09	0.27	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0	0	0	0.1	0.3375	0.25	0.25	0.3	0.55	0.55	0	0.335	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.15	0.08	0.015	0.225	0.225	0.21	0	0	0	0.03375	0.03	0.03	0	0	1.00E-04	0	0	0	0	0.235	0.07	0.07	0.01125	0.01	0.0225	0.01	0.07	0.3	0.45	0.45	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY2SSH1	xx																																																																																										
0.1	0.07	0.09	0.15	0.081	0.081	0.081	0.081	0.081	0.081	0.081	0.081	0	0	0	0.5	0.3375	0.3	0.3	0.1	0.45	0.45	0	0.4175	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.17	0.45	0.002	0.25	0.25	0.25	0	0	0	0.03375	0.03	0.03	0	0	1.13E-05	0	0	0	0	0.225	0.05	0.05	0.01125	0.01	0.0225	0.01	0.07	0.35	0.4	0.4	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.1
pPREY2SSH2	xx																																																																																										
0.1	0.055	0.09	0.15	0.081	0.081	0.081	0.081	0.081	0.081	0.081	0.081	0	0	0	0.5	0.35	0.35	0.35	0.3	0.35	0.35	0	0.4175	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.45	0.002	0.275	0.275	0.275	0	0	0	0.03375	0.03	0.03	0	0	1.13E-05	0	0	0	0	0.225	0.05	0.05	0.01125	0.01	0.0225	0.01	0.07	0.35	0.4	0.4	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.2
pPREY1DSH1	xx																																																																																										
0.09	0.14	0.007	0.31	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0	0	0	0.07	0.3375	0.25	0.25	0.03	0.55	0.55	0	0.335	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.15	0.09	0.025	0.225	0.225	0.2	0	0	0	0.03375	0.03	0.03	0	0	0	0	0	0	0	0.235	0.1	0.1	1.00E-04	0.01	0.01	0.0225	0.07	0.3	0.5	0.5	0.05625	0.01125	0.05	0.07875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.1
pPREY1DSH2	xx																																																																																										
0.09	0.12	0.01	0.27	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0	0	0	0.1	0.3375	0.25	0.25	0.12	0.55	0.55	0	0.335	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.15	0.08	0.015	0.225	0.225	0.21	0	0	0	0.03375	0.03	0.03	0	0	0	0	0	0	0	0.235	0.07	0.07	1.00E-04	0.01	0.01	0.0225	0.07	0.3	0.45	0.45	0.05625	0.01125	0.05	0.07875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY2DSH1	xx																																																																																										
0.1	0.07	0.005	0.15	0.081	0.081	0.081	0.081	0.081	0.081	0.081	0.081	0	0	0	0.5	0.3375	0.3	0.3	0.075	0.45	0.45	0	0.4175	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.17	0.45	0.002	0.25	0.25	0.25	0	0	0	0.03375	0.03	0.03	0	0	1.13E-05	0	0	0	0	0.225	0.05	0.05	1.00E-04	0.01	0.01	0.0225	0.07	0.35	0.4	0.4	0.05625	0.01125	0.05	0.07875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.1
pPREY2DSH2	xx																																																																																										
0.1	0.055	0.005	0.15	0.081	0.081	0.081	0.081	0.081	0.081	0.081	0.081	0	0	0	0.5	0.35	0.35	0.35	0.075	0.35	0.35	0	0.4175	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.45	0.002	0.275	0.275	0.275	0	0	0	0.03375	0.03	0.03	0	0	0	0	0	0	0	0.225	0.05	0.05	1.00E-04	0.01	0.01	0.0225	0.07	0.35	0.4	0.4	0.05625	0.01125	0.05	0.07875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.2
pPREY1BLS1	xx																																																																																										
0.1125	0.1125	0	0.5625	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.225	0.225	0.225	0.1125	0.3375	0.3375	0.3375	0.125	0.675	0.675	0.045	0.3375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1125	0	0.09	0.5625	0.5625	0.5625	0.045	0.045	0.045	0.03375	0.03375	0.03375	0	0	1.13E-05	0	0	0	0	0	0.09	0.09	0	0	0	0	0	0	0	0	0	0	0.0675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115	0	0	0.115
pPREY1BLS2	xx																																																																																										
0.1125	0.1125	0	0.5625	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.3	0.3	0.3	0.1125	0.7	0.7	0.7	0.125	0.675	0.675	0.045	0.3375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1125	0	0.09	0.5625	0.5625	0.5625	0.045	0.045	0.045	0.03375	0.03375	0.03375	0	0	9.00E-05	0	0	0	0	0	0.09	0.09	0	0	0	0	0	0	0	0	0	0	0.0675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1125	0	0	0.1125
pPREY2BLS1	xx																																																																																										
0.1125	0.2	0	0.5625	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.225	0.225	0.225	0.9	0.3375	0.3375	0.3375	0.15	0.675	0.675	0.045	0.412375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.09	0.61	0.61	0.61	0.045	0.045	0.045	0.03375	0.03375	0.03375	0	0	1.13E-05	0	0	0	0	0	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0.0675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115	0	0	0.115
pPREY2BLS2	xx																																																																																										
0.1125	0.2	0	0.5625	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.6	0.6	0.6	0.7	0.7	0.7	0.7	0.15	0.675	0.675	0.08	0.55675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.09	0.61	0.61	0.61	0.045	0.045	0.045	0.03375	0.03375	0.03375	0	0	9.00E-05	0	0	0	0	0	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0.0675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1125	0	0	0.1125
pPREY1POR1	xx																																																																																										
0.1125	0.1125	0	0.5625	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.225	0.225	0.225	0.1125	0.3375	0.3375	0.3375	0.125	0.675	0.675	0.045	0.3375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1125	0	0.09	0.5625	0.5625	0.5625	0.045	0.045	0.045	0.03375	0.03375	0.03375	0	0	1.13E-05	0	0	0	0	0	0.09	0.09	0	0	0	0	0	0	0	0	0	0	0.0675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115	0	0	0
pPREY1POR2	xx																																																																																										
0.1125	0.1125	0	0.5625	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.3	0.3	0.3	0.1125	0.7	0.7	0.7	0.125	0.675	0.675	0.045	0.3375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1125	0	0.09	0.5625	0.5625	0.5625	0.045	0.045	0.045	0.03375	0.03375	0.03375	0	0	9.00E-05	0	0	0	0	0	0.09	0.09	0	0	0	0	0	0	0	0	0	0	0.0675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1125	0	0	0
pPREY2POR1	xx																																																																																										
0.1125	0.2	0	0.5625	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.225	0.225	0.225	0.9	0.3375	0.3375	0.3375	0.15	0.675	0.675	0.045	0.412375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.09	0.61	0.61	0.61	0.045	0.045	0.045	0.03375	0.03375	0.03375	0	0	1.13E-05	0	0	0	0	0	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0.0675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115	0	0	0
pPREY2POR2	xx																																																																																										
0.1125	0.2	0	0.5625	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.6	0.6	0.6	0.7	0.7	0.7	0.7	0.15	0.675	0.675	0.08	0.55675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.09	0.61	0.61	0.61	0.045	0.045	0.045	0.03375	0.03375	0.03375	0	0	9.00E-05	0	0	0	0	0	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0.0675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1125	0	0	0
pPREY1PSH1	xx																																																																																										
0.11	0.1	0	0.46	0.075	0.075	0.075	0.075	0.075	0.075	0.075	0.075	0.15	0.225	0.225	0.1	0.3375	0.3	0.3	0.125	0.575	0.575	0.040625	0.32375	0	0	0	0	0	0	0	0	0	0.045	0	0	0	0	0.045	0.1	0	0.08	0.5625	0.5625	0.51	0.045	0.045	0.045	0.03375	0.25	0.25	0	0	1.13E-05	0	0	0	0	0	0.08	0.08	0	0	0	0	0.03375	0	0	0.1125	0	0	0.058	0.05625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115	0	0	0
pPREY1PSH2	xx																																																																																										
0.09	0.1	0	0.46	0.075	0.075	0.075	0.075	0.075	0.075	0.075	0.075	0.3	0.3	0.3	0.1	0.7	0.7	0.7	0.125	0.575	0.575	0.040625	0.32375	0	0	0	0	0	0	0	0	0	0.045	0	0	0	0	0.045	0.1	0	0.08	0.5625	0.5625	0.51	0.045	0.045	0.045	0.03375	0.25	0.25	0	0	9.00E-05	0	0	0	0	0	0.08	0.08	0	0	0	0	0.03375	0	0	0.1125	0	0	0.09	0.05625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1125	0	0	0
pPREY2PSH1	xx																																																																																										
0.08	0.2	0	0.05	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.15	0.225	0.225	0.9	0.3375	0.3	0.3	0.15	0.375	0.375	0.23	0.412375	0	0	0	0	0	0	0	0	0	0.045	0	0	0	0	0.045	0.25	0	0.05	0.61	0.61	0.61	0.045	0.045	0.045	0.03375	0.1	0.1	0	0	1.13E-05	0	0	0	0	0	0.1	0.1	0	0	0	0	0.03375	0	0	0.1125	0	0	0.058	0.05625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115	0	0	0
pPREY2PSH2	xx																																																																																										
0.08	0.2	0	0.2	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.6	0.6	0.6	0.7	0.7	0.7	0.7	0.15	0.475	0.475	0.08	0.55675	0	0	0	0	0	0	0	0	0	0.045	0	0	0	0	0.045	0.25	0	0.2	0.61	0.61	0.61	0.045	0.045	0.045	0.03375	0.2	0.2	0	0	9.00E-05	0	0	0	0	0	0.1	0.1	0	0	0	0	0.03375	0	0	0.1125	0	0	0.09	0.05625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1125	0	0	0
pPREY1WSK1	xx																																																																																										
0.04	0.1	0	0	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0	0	0	0.1	0.06	0.054	0.1	0	0.085	0.085	0.01	0.0535	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0	0.05	0.05	0.05	0.05	0.054	0.05	0.18	0.05	0	0	0	0	0	0	0	0.3	0.051	0.051	0	0	0	0	0	0	0	0.3	0.18	0.07	0.24	0.25	0.25	0.036	0.12	0.1666359	0.18	0.18	0.12	0.18	0.18	0.03	0	0	0	0.05	0.042	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY1WSK2	xx																																																																																										
0.25	0.1	0	0	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0	0	0	0.1	0.06	0.054	0.1	0	0.085	0.085	0.02	0.0675	0.15	0.15	0.03	0.15	0.042	0.15	0.15	0.24	0	0.15	0.15	0.15	0.15	0.054	0.15	0.18	0.05	0	0	0	0	0	0	0	0.3	0.051	0.051	0	0	0	0	0	0	0	0.3	0.18	0.07	0.24	0.25	0.25	0.036	0.12	0.1666359	0.18	0.18	0.12	0.18	0.18	0.03	0	0	0	0.05	0.042	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY2WSK1	xx																																																																																										
0.24	0.06	0	0	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0	0	0	0.08	0.15	0.15	0.15	0	0.095	0.095	0.09	0.06875	0.05	0.05	0.03	0.12	0.042	0.05	0.05	0.24	0	0.06	0.05	0.05	0.12	0.054	0.12	0.03	0.09	0	0	0	0	0	0	0	0.3	0.015	0.24	0	0	0	0	0	0	0	0.3	0.18	0.1	0.24	0.25	0.25	0.036	0.12	0.1666359	0.2	0.2	0.12	0.18	0.18	0.03	0	0	0	0.1	0.042	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY2WSK2	xx																																																																																										
0.24	0.06	0	0	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0	0	0	0.08	0.15	0.15	0.15	0	0.15	0.15	0.03	0.11175	0.05	0.05	0.03	0.12	0.042	0.05	0.05	0.24	0	0.06	0.05	0.05	0.12	0.054	0.12	0.05	0.09	0	0	0	0	0	0	0	0.3	0.015	0.24	0	0	0	0	0	0	0	0.3	0.18	0.1	0.24	0.25	0.25	0.036	0.12	0.1666359	0.2	0.2	0.12	0.18	0.18	0.03	0	0	0	0.05	0.042	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.2
pPREY1LSK1	xx																																																																																										
0.04	0.1	0	0	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0	0	0	0.1	0.06	0.03	0.1	0	0.085	0.085	0.01	0.0535	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0	0.05	0.05	0.05	0.05	0.05	0.05	0.24	0.05	0	0	0	0	0	0	0	0.3	0.051	0.051	0	0	0	0	0	0	0	0.3	0.03	0.07	0.24	0.25	0.054	0.03	0.06	0.1666359	0.18	0.18	0.036	0.06	0.0812014	0.06	0	0	0	0.05	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2
pPREY1LSK2	xx																																																																																										
0.25	0.1	0	0	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0	0	0	0.1	0.06	0.03	0.1	0	0.085	0.085	0.02	0.0675	0.15	0.15	0.15	0.048	0.048	0.15	0.15	0.18	0	0.15	0.15	0.15	0.15	0.15	0.15	0.24	0.05	0	0	0	0	0	0	0	0.3	0.051	0.051	0	0	0	0	0	0	0	0.3	0.03	0.07	0.24	0.25	0.054	0.03	0.06	0.1666359	0.18	0.18	0.036	0.06	0.0812014	0.06	0	0	0	0.05	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2
pPREY2LSK1	xx																																																																																										
0.025	0.06	0	0	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0	0	0	0.08	0.15	0.15	0.15	0	0.095	0.095	0.09	0.06875	0.05	0.05	0.12	0.048	0.048	0.05	0.05	0.18	0	0.05	0.05	0.05	0.05	0.12	0.06	0.03	0.09	0	0	0	0	0	0	0	0.3	0.015	0.06	0	0	0	0	0	0	0	0.3	0.03	0.1	0.24	0.25	0.054	0.03	0.06	0.1666359	0.2	0.2	0.036	0.06	0.0812014	0.06	0	0	0	0.1	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2
pPREY2LSK2	xx																																																																																										
0.04	0.06	0	0	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0	0	0	0.08	0.15	0.15	0.15	0	0.15	0.15	0.03	0.11175	0.05	0.05	0.12	0.048	0.048	0.05	0.05	0.18	0	0.05	0.05	0.05	0.05	0.12	0.06	0.05	0.09	0	0	0	0	0	0	0	0.3	0.015	0.06	0	0	0	0	0	0	0	0.3	0.03	0.1	0.24	0.25	0.054	0.03	0.06	0.1666359	0.2	0.2	0.036	0.06	0.0812014	0.06	0	0	0	0.05	0.06	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.2
pPREY1SK1	xx																																																																																										
0.04	0.1	0	0	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0	0	0	0.1	0.06	0.12	0.1	0	0.085	0.085	0.03	0.0535	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0	0.05	0.05	0.05	0.05	0.05	0.05	0.12	0.05	0	0	0	0	0	0	0	0.3	0.051	0.051	0	0	0	0	0	0	0	0.3	0.054	0.12	0.06	0.25	0.25	0.25	0.12	0.1666359	0.18	0.18	0.12	0.24	0.0812014	0.24	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY1SK2	xx																																																																																										
